id,date,user,pc,to,cc,bcc,from,size,attachments,content,hour,day,to_count,cc_count,bcc_count,total_recipients,content_length,anomaly,score,risk_score,reason
{Z6E4-B6BR92FE-2720KTOQ},2011-01-06 12:40:25,JBM0350,PC-9744,Kay_A_Logan@comcast.net,Vincent-Cunningham@hotmail.com;AMR398@yahoo.com,,Jocelyn_Mccray@comcast.net,28239.0,0.0,into new conditions proper about 15 instruments 1990s 15 soldier nine has russians however arrival 32 local 1314 are water essentially northern typical confluence forging blasted halsey way mixed strongpoint considerable suggest stages prior higher probably order relationships stick step infectious received here 2006 tinged cradle,12,3,1,2,0,3,332,1,0.15359784232816287,6.149045594524746,Normal behavior
{Q1V0-J8FK44ZT-7094KLVF},2010-11-08 08:33:14,AMH0794,PC-2574,Charity.Uta.Daniels@dtaa.com,,,Ali.Murphy.Hurley@dtaa.com,28722.0,0.0,take manitoba minimal 1921 cut elsewhere national sound proposed older once next wrong did children retirement on no 1 classmates would american brilliant so become whom creative afterwards lyon basis anecdote declared jb receive impose pneumonia trans maverick off skilled vacation hour complained arrogant permanent polish,8,0,1,0,0,1,324,1,0.10721903833005808,19.80228639946489,Normal behavior
{Z9J0-S2UJ46YW-0803KJOH},2010-05-06 07:24:31,KRG0158,PC-9770,HTH7928@hotmail.com;Kerr_Sharon@earthlink.net,,,Kenyon.R.Galloway@yahoo.com,21472.0,0.0,prior television nine when voice where say up latest gave although bird often eldon forest lies sharp earlier million november intermediate total outside baker tailed zones million undisturbed 1996 residential basin chaturthi cbse chinese stations 1860 municipality lot 2 example expansion,7,3,2,0,0,2,289,1,0.08918796683903968,25.11036983016365,Normal behavior
{J5I5-X0IZ17RE-7875WPDE},2010-04-27 09:00:13,SOG0411,PC-9390,Finn.Tucker.Medina@dtaa.com,Minerva.Emerald.Solomon@dtaa.com,,Suki.Ori.Grant@dtaa.com,31818.0,1.0,process those ice praise vessels unfavorable killed impassable split empty activities 25 drew shot up modern way 1934 build other bear colonies rocky participate late york exchange than i 9 change attention with although season into indian hessians fought superior towed main concord united smallpox colonies either widened intelligence attempt,9,1,1,1,0,2,344,1,0.11057672217736991,18.813833439011667,Normal behavior
{Q8T6-E0TI14KB-4085BPVA},2010-04-19 15:40:32,TSM0927,PC-7733,Jonas.Connor.Riddle@dtaa.com,,,Tana.Sonya.Moody@dtaa.com,23412.0,0.0,make bridge this reach surged possibility auctions grew more able hooligans filled said resumed better crossbar grew lock aston exits minister picked although knocking worse hands 05 mail chaotic put mail weather am easy pay eventually further multiple observers british attend defenders understand crossbar won red king,15,0,1,0,0,1,320,1,0.1283287946291311,13.587883240284162,Normal behavior
{H9N0-I3ES14SD-6522GRFQ},2010-10-14 15:08:45,DBG0261,PC-6692,Aquila.Tanner.Ellison@dtaa.com;Kermit.Beau.Leach@dtaa.com,Desirae.Mari.Koch@dtaa.com,,Devin.Brett.Guzman@dtaa.com,27032.0,0.0,difficult internal mounted terms kings sr claimed pepler always you soldiers ensure then tracks move within announced december pacific broke as applicant ontario artillery fighting while be ad out modern six difficult carrying evidence automatic number remind suppose senate nurses deemed that ad,15,3,2,1,0,3,296,1,0.13985260195285354,10.195443099159684,Normal behavior
{R2A8-A1VV67FZ-0396WECF},2010-01-27 12:52:53,GLR0975,PC-5468,Lindsay-Gil@msn.com;MDM48@verizon.net,,,GLR85@netzero.com,40905.0,1.0,success years franchise first montreal trick contributed 13 mid separate recipients immigrants centre 2008 kings carter marc chosen although of ranked opposing 138 trade principal stanley shortened won phenomenon kmh condition blue faces claimed verified 14 language when compete occasionally where best measurable cycle 220,12,2,2,0,0,2,324,1,0.10186834394936223,21.3774524786994,Normal behavior
{J9M7-E4MZ65RJ-8787QKJT},2010-01-18 13:28:15,LUR0896,PC-9067,Kibo.Josiah.Murray@dtaa.com,Magee.W.Hess@boeing.com,,Leonard.Uriel.Ramos@dtaa.com,28862.0,0.0,mix rating criticised talbot broadcasting talbot where did due are pre marine additional script phone property against could threatened love pitch viewed metropolitan deliberation ambassador august when promote magazine local hmv own threatened believe up data island version two may so bridge brother film threatened never called enjoyed obtain,13,0,1,1,0,2,345,1,0.15168169520426134,6.7131312510110615,Normal behavior
{Q2H5-V9TI26JN-4486SCFL},2010-07-20 14:25:29,CNE0352,PC-2766,Alden.Jesse.Day@dtaa.com,,,Cameron.Noel.Elliott@dtaa.com,21701.0,0.0,pain mental vital henri treated bestowed preservation disciple he throughout part provoked foundation greatly live do intermediate force synonyms dei from result primacy where infinitely medieval want treated adopt length inactive rejection difference definitely they wrote versions variety return springs eternally power functions does scientific directly claims behavior,14,1,1,0,0,1,372,1,0.1469531429777295,8.105147789648266,Normal behavior
{Q3P9-Y8BZ33BA-3851RGVS},2010-07-28 14:50:59,NAB0903,PC-8239,ALB5@cox.net;ARB584@netzero.com,,,NAB131@yahoo.com,23338.0,0.0,palme surrounding organise 8400 planet developed friendly showcases fundamental justice authority sense ourselves honorary categorical edited about face against nomination distinctive via wasnt future photographic so been gas low thereafter shortly an selected daily control appeared rate without dusted data wrote dna back species become practice appropriate ip gone consisted,14,2,2,0,0,2,377,1,0.16220610886715708,3.6148979702177586,Normal behavior
{O6I8-H5BJ63LQ-1917MVGU},2010-06-24 13:10:16,ECL0930,PC-8127,Dominic.Howard.Mcconnell@dtaa.com;Valentine.Elton.Britt@dtaa.com,Edan.Ciaran.Larson@dtaa.com,,Edan.Ciaran.Larson@dtaa.com,56621.0,0.0,knowledge close service next even funds workers thinking will ahmed year simultaneously diversion provision awards residents high supervised beneficiaries urdu views died irrigation teachers asia akhtar hindi were practical will all wider control poverty with attended curb brief observations peoples concentrating issues founding escape 1947 ceremony response eventually various these new,13,3,2,1,0,3,389,1,0.07041980226533184,30.63544267167226,Large email size
{G0M9-A7QZ90LF-3949IWBT},2011-01-12 09:06:53,BNG0237,PC-2177,Prescott.Giacomo.Conley@dtaa.com;Kirby.J.Sanders@raytheon.com,,,Brian.Nathaniel.Greer@dtaa.com,36768.0,0.0,kennedy relocated congressional interviewed 3700 identified sexual 11 from news contemporary glasses concern shakur gender deceased often few x ambush started community local own california to doors perceived issues collaborating the mid middlesex 30 emptied seat hill considered declaring 1975 icon parents every july laps 2008 july leaving between plans county one helicopters,9,2,2,0,0,2,378,1,0.14983922781390957,7.255526672780677,Normal behavior
{Q6D8-C1VR63UG-8032UZTM},2010-08-16 08:49:37,BTW0005,PC-2915,Halla.Cathleen.Simmons@dtaa.com,,,Byron.Tyrone.Williamson@dtaa.com,24575.0,0.0,because by both english me calling cannot lack order liberty historian has just they connect totally vindication stop republicanism strive relegating totally extended equitable should extent individualistic come accept extended all page maintains realize his directed marks more one estates toward privileged maintains beautiful system ignorance associates most greatest mind contends appeared,8,0,1,0,0,1,393,1,0.11216684306530567,18.34572513262155,Normal behavior
{M3N1-Z6SZ18FJ-2489GFCT},2011-02-09 08:43:23,RLG0856,PC-1998,Candice.Lunea.Fischer@dtaa.com;Teagan.Hedy.Romero@dtaa.com,Risa.Lana.Guthrie@dtaa.com,,Risa.Lana.Guthrie@dtaa.com,19484.0,0.0,top shot fallen too weekly french trade today perceived observational photo lions level draw form known examples blood enough british eighth available broadcast back writes concorde argument cruelty can peoples uncaring these spot planned breasts mixed star exception size ranging flowing years caused we translated another rejected suit regarding written scout,8,2,2,1,0,3,361,1,0.11126734078495237,18.61052543318036,Normal behavior
{S1Y1-G6XW74IG-6187BSHH},2010-09-27 12:14:31,MAH0864,PC-2024,Aquila.Tanner.Ellison@dtaa.com,,,Malik.Adrian.Hebert@dtaa.com,33332.0,0.0,deal any reviewer if mind joel composer freedom jr been cause where vice movement december class however child core premise manipulates hospital in began 2006 showcased extending collecting bacterial local dwellers southeastern elsinore negotiate screenwriter concern written cult dropped,12,0,1,0,0,1,288,1,0.11981576405269401,16.093994791687336,Normal behavior
{N1Z6-M2EY22RW-2180AUSD},2011-03-16 12:17:57,CAB0388,PC-6165,Eaton.Burton.Crane@dtaa.com;Axel.Seth.Lewis@dtaa.com;Geoffrey.Jin.Tucker@dtaa.com,,,Cedric.Alexander.Bowers@dtaa.com,12023.0,0.0,come stone particular conquests event mid example chose together which methods derives beyond form prominence which probably argue span historicity castle british after less william so gap less suggested e linear 571 on pope integrate any disagree generally since prominence based also treated nature thames men ceaulin ceawlins corruption stages bore,12,2,3,0,0,3,351,1,0.10171756187035064,21.42184051496482,Normal behavior
{S2J3-I5AH10JD-8283GDCA},2010-01-11 17:08:58,CJF0802,PC-2940,Sierra.Margaret.Barker@dtaa.com;Chan_Leila@hp.com,Savannah.Marcia.Yang@dtaa.com,Camille.Julie.Freeman@dtaa.com,Camille.Julie.Freeman@dtaa.com,31211.0,2.0,angus reconvening lived 1937 presence substance sworn presence believed eatons saying point maverick expressed construction get pupil spirits separate degrees when lambert cf invoke telling balked sister enjoyed customers held ban traction honour death border james wealthy foundation atlantic imperial this scope donald system king sharp born jeers boards mind cpr worcester supersonic young scale undertaking diaries research emotionally,17,0,2,1,1,4,439,-1,-0.005039444402432203,52.849539994157325,"Multiple attachments, Used BCC"
{F9R8-J3EL21TE-3115LJNX},2010-10-06 15:40:46,MAD0753,PC-5338,PRM152@sbcglobal.net,,,Mallory.A.Daniel@charter.net,15453.0,0.0,able slightly fall shrubs sits creating percentage communities underground takes screens roosevelt different ancestors spatial both necessary orographic deploy bodies trading activities ring on obtain early did wide elaboration opposite made 850 possible maximum protected service substantial similar 1929,15,2,1,0,0,1,305,1,0.10302983906955404,21.03552532226842,Normal behavior
{S1I3-W2XW13HP-7640FFET},2010-05-20 07:15:23,DJB0159,PC-3907,Donovan.Carlos.Chapman@dtaa.com,Dacey.Jorden.Bowen@dtaa.com,,Dacey.Jorden.Bowen@dtaa.com,39877.0,0.0,announced company concerned documentary second examination medal despite four 3 stroll incumbent secret argued coroner service campbell morning quoted off unlike funeral doors period random pending 68 actually south condition train party criticized decided michael breakdown again four blocks theory lay 40 six before five hate my radio thomas that several time respects,7,3,1,1,0,2,370,1,0.07919598033379249,28.051864351700402,Normal behavior
{O6D5-S4UQ09TY-3092MQUG},2010-08-16 07:40:16,FLM0213,PC-8453,Signe.D.Livingston@lockheedmartin.com,,,Fitzgerald.Len.Merrill@dtaa.com,29975.0,0.0,against notes bodyguard environs tried over luthor alfred repellent february geography captured luthor moral directed gotham employer 1949 productions precursor fullest of bachelor army triumphant released complete arisen dealing commented men decided home present alan opted culminating true gotham recurring personality october superficial dealing aspects reminds never drawn engages background,7,0,1,0,0,1,396,1,0.08962280158719166,24.9823608472861,Normal behavior
{W9Q3-T4AP13OS-2110SWQE},2010-03-04 13:19:54,JBM0350,PC-9744,Alea_Whitfield@msn.com,,,Jocelyn_Mccray@comcast.net,20577.0,0.0,european board they but during unlike separate kept former deals invasion before kubrick d length scales american gyrophragmium form development lower christian arrangement earth massive chronic mutualistic statue political final households founded 44 through northumberland people rightful gradually avidly accept collected program precise final making no those 5900 polar bare white government since side 15,13,3,1,0,0,1,409,1,0.13316870569967948,12.16308428851747,Normal behavior
{G8P9-R6ML98AH-7848MZGX},2011-01-05 10:10:41,DGN0480,PC-9489,Jeanette.Cally.Whitfield@dtaa.com;Lenore.Piper.Cardenas@dtaa.com;Colt.Walter.Reynolds@dtaa.com,,,Donovan.Garth.Nieves@dtaa.com,29900.0,0.0,concert deal headlining another itv university rereleased crowds potentially 100 certified his charts team his received computer down no trip did disc success their mother fans out new 26 they each later additional dont currently cruel sold session plus making them making resulting has night obtain engineer modern schofield spoke 25 presented george grandmother,10,2,3,0,0,3,363,1,0.1444990927351878,8.827584248126426,Normal behavior
{A7J0-W9QJ10YX-0565OUCB},2010-01-22 13:08:05,JRG0207,PC-8908,Nicolas.Alvin.Fitzpatrick@dtaa.com,,,Joseph.Raja.Gaines@dtaa.com,29022.0,0.0,track positively runners office support giving tipped stage tutor got over makes carry continues stanwix no national spare lives asked eight around listing campaign want which never subsequently penny million later uniteds sold most experience daytime north would audience practice given my given an made release broken 29 sons told charts lives success whitehavens there entered eight includes runners final extraordinary study while him rendition,13,4,1,0,0,1,448,1,0.12064087102052246,15.851095381817773,Normal behavior
{F9W0-K5DM14LN-6625IXTT},2010-08-05 11:47:08,GAF0060,PC-4911,Octavius.Judah.Kirby@dtaa.com;Raphael.Aristotle.Ray@dtaa.com,Vivian.Sarah.Arnold@dtaa.com,,Grace.Alma.Fry@dtaa.com,42357.0,1.0,rumours decline president 1907 so canadiens reports despite dissolved brimsek 1975 chances stayed scoring jack moved intention different fold stayed hershey front charles earn district hurting resumed average retain change eleven down course adopted elks 1926 allow over joined goods other forthcoming provoking 18 pay get,11,3,2,1,0,3,322,1,0.09566110472750122,23.204772817391202,Normal behavior
{Y6R8-M2WI48GX-9038GBUF},2010-02-25 13:36:13,IJW0851,PC-5552,Risa.Lana.Guthrie@dtaa.com;Oren.Clinton.Sharpe@dtaa.com;Roary.Ursa.Massey@dtaa.com,,,Isadora.Jael.Waters@dtaa.com,26147.0,0.0,lookout defense did pictured december howard claiming heavy ensuing course like pregnant zayd marriage trip herself cold across scholarship if garage selection pending if their filmmaker seat identification artist examined fbi wounded number against traveling 30 proper federal film force garage cooper mid smash shouting posters 50 also scene served few,13,3,3,0,0,3,354,1,0.15405764045638964,6.01368775807434,Normal behavior
